Soil Moisture,Percentage,Air temperature (C),Wind speed (Km/h),Air humidity (%),Wind gust (Km/h)
66.0,0.414375,25.85,7.670000000000001,9.35,32.5
100.0,0.414375,25.72,8.398,9.66,37.622
96.0,0.425,25.6,9.126,9.97,42.74400000000001
88.8,0.425,25.54,8.346,10.24,31.434
28.799999999999997,0.414375,25.49,7.579000000000001,10.5,20.124000000000002
34.8,0.425,25.43,7.696,10.95,25.207
58.8,0.43562499999999993,25.37,7.800000000000001,11.4,30.290000000000003
51.6,0.44625,25.14,6.877000000000001,11.9,34.892
6.0,0.44625,24.91,5.954000000000001,12.4,39.494
85.2,0.44625,24.66,5.460000000000001,12.8,36.348
58.8,0.456875,24.4,4.979,13.2,33.189
48.0,0.456875,24.4,5.603,13.39,35.386
25.2,0.456875,24.4,6.24,13.58,37.596000000000004
20.4,0.456875,24.26,6.11,14.26,37.362
15.6,0.4675,24.13,5.967,14.94,37.141
70.8,0.47812499999999997,24.04,5.772000000000001,15.38,36.504
75.6,0.48874999999999996,23.95,5.564000000000001,15.81,35.867000000000004
98.39999999999999,0.48874999999999996,23.87,6.461,16.02,33.072
90.0,0.48874999999999996,23.79,7.371,16.23,30.290000000000003
68.39999999999999,0.48874999999999996,23.65,6.188,16.53,21.996000000000002
99.6,0.499375,23.51,4.992,16.83,13.689
46.8,0.499375,23.47,5.460000000000001,16.6,19.63
78.0,0.51,23.43,5.928,16.38,25.571
64.8,0.51,23.22,5.031000000000001,16.54,27.092000000000002
12.0,0.51,23.01,4.147,16.69,28.626
9.6,0.499375,23.06,6.058000000000001,16.48,32.669
33.6,0.499375,23.11,7.982,16.28,36.711999999999996
22.8,0.48874999999999996,23.0,6.851,16.45,32.539
84.0,0.48874999999999996,22.89,5.720000000000001,16.63,28.366
37.199999999999996,0.48874999999999996,22.64,4.5889999999999995,16.92,25.246000000000002
99.6,0.48874999999999996,22.39,3.458,17.22,22.126
7.199999999999999,0.48874999999999996,22.36,4.602,17.12,28.990000000000002
34.8,0.47812499999999997,22.33,5.7589999999999995,17.01,35.867000000000004
86.39999999999999,0.48874999999999996,22.3,5.564000000000001,16.97,23.777
16.8,0.48874999999999996,22.27,5.382,16.92,11.687000000000001
37.199999999999996,0.499375,22.2,6.084,17.72,22.256000000000004
8.4,0.499375,22.12,6.786,18.52,32.838
40.8,0.499375,22.08,7.228,19.08,31.421000000000003
46.8,0.499375,22.03,7.670000000000001,19.64,30.003999999999998
100.0,0.48874999999999996,21.72,6.838,21.18,30.290000000000003
14.399999999999999,0.48874999999999996,21.41,5.993,22.71,30.589000000000002
100.0,0.499375,21.23,6.188,23.61,31.044
31.2,0.499375,21.05,6.383,24.51,31.512
13.2,0.499375,21.11,6.942,24.38,24.375
88.8,0.51,21.17,7.514,24.25,17.238
85.2,0.499375,21.13,7.3839999999999995,23.97,24.934
51.6,0.48874999999999996,21.1,7.2410000000000005,23.7,32.617000000000004
100.0,0.499375,21.06,7.098,23.42,40.313
52.8,0.48874999999999996,21.02,6.968000000000001,23.14,47.996
50.4,0.48874999999999996,20.85,6.877000000000001,23.42,45.513
24.0,0.48874999999999996,20.67,6.786,23.69,43.03
43.199999999999996,0.499375,20.5,6.695,23.96,40.534
31.2,0.499375,20.33,6.604,24.24,38.051
24.0,0.499375,20.29,7.007,24.1,41.314
13.2,0.499375,20.25,7.41,23.97,44.577
58.8,0.499375,20.19,7.267,23.94,42.718
58.8,0.499375,20.13,7.1370000000000005,23.91,40.859
46.8,0.499375,20.07,6.994,23.88,39.0
99.6,0.499375,19.9,7.1370000000000005,24.06,40.027
48.0,0.499375,19.74,7.279999999999999,24.25,41.054
2.4,0.51,19.66,7.033,24.32,37.856
100.0,0.51,19.58,6.786,24.4,34.67100000000001
42.0,0.499375,19.34,6.643000000000001,25.15,35.061
43.199999999999996,0.499375,19.1,6.487,25.9,35.451
90.0,0.499375,19.09,6.370000000000001,25.85,30.615000000000002
85.2,0.48874999999999996,19.08,6.253,25.81,25.779
97.2,0.47812499999999997,19.01,6.903,25.6,32.149
21.599999999999998,0.48874999999999996,18.94,7.553,25.39,38.519
25.2,0.48874999999999996,18.96,8.254999999999999,24.76,43.62800000000001
55.199999999999996,0.48874999999999996,18.99,8.957,24.14,48.75
72.0,0.48874999999999996,19.02,8.996,23.64,47.657999999999994
14.399999999999999,0.48874999999999996,19.04,9.048,23.13,46.566
15.6,0.48874999999999996,18.98,8.697000000000001,22.65,42.536
98.39999999999999,0.499375,18.93,8.346,22.17,38.519
32.4,0.499375,18.99,9.204,21.66,45.266000000000005
10.799999999999999,0.499375,19.06,10.075000000000001,21.14,52.0
74.39999999999999,0.499375,19.07,10.725,20.74,56.004
98.39999999999999,0.51,19.08,11.388,20.33,59.995
61.199999999999996,0.499375,19.02,11.843,20.26,56.446000000000005
73.2,0.499375,18.95,12.298000000000002,20.18,52.884
100.0,0.499375,18.78,11.530999999999999,20.86,53.339000000000006
67.2,0.499375,18.61,10.764,21.54,53.794000000000004
15.6,0.48874999999999996,18.52,10.66,21.96,53.56
22.8,0.48874999999999996,18.44,10.543,22.38,53.339000000000006
100.0,0.499375,18.35,10.426,22.81,53.118
72.0,0.48874999999999996,18.26,10.322000000000001,23.23,52.884
46.8,0.47812499999999997,18.38,11.414,22.28,63.583
86.39999999999999,0.4675,18.49,12.493,21.32,74.282
100.0,0.4675,18.52,11.557,20.45,67.132
52.8,0.456875,18.55,10.621,19.59,59.995
87.6,0.456875,18.54,10.556,19.21,60.580000000000005
85.2,0.44625,18.52,10.491000000000001,18.83,61.178000000000004
66.0,0.456875,18.4,11.024000000000001,19.38,55.354
84.0,0.456875,18.28,11.544000000000002,19.93,49.53
42.0,0.44625,18.04,10.842,20.98,52.143
30.0,0.44625,17.8,10.14,22.04,54.743
31.2,0.44625,17.65,9.555,22.72,49.660000000000004
63.599999999999994,0.456875,17.5,8.97,23.41,44.577
100.0,0.4675,17.38,8.398,23.49,47.45
2.4,0.4675,17.27,7.826,23.57,50.323
33.6,0.456875,17.28,7.670000000000001,22.52,44.42100000000001
18.0,0.4675,17.29,7.527,21.48,38.519
43.199999999999996,0.4675,17.37,8.424000000000001,20.2,51.766000000000005
42.0,0.456875,17.45,9.308,18.92,65.0
64.8,0.456875,17.56,9.763,18.41,67.158
86.39999999999999,0.4675,17.68,10.218,17.9,69.329
100.0,0.456875,17.7,10.582,17.65,67.158
40.8,0.4675,17.71,10.946,17.4,65.0
43.199999999999996,0.4675,17.55,11.024000000000001,17.57,62.504
66.0,0.456875,17.38,11.089,17.74,59.995
50.4,0.456875,17.29,11.206,17.83,60.80100000000001
33.6,0.4675,17.21,11.336000000000002,17.92,61.59400000000001
52.8,0.47812499999999997,17.12,11.453000000000001,18.01,62.400000000000006
6.0,0.47812499999999997,16.96,10.452,18.41,58.097
50.4,0.48874999999999996,16.81,9.451,18.81,53.794000000000004
97.2,0.47812499999999997,16.89,10.036,18.82,54.028000000000006
4.8,0.4675,16.96,10.634,18.84,54.26200000000001
75.6,0.4675,17.04,11.219000000000001,18.86,54.509
3.5999999999999996,0.47812499999999997,17.12,11.804,18.87,54.743
100.0,0.48874999999999996,17.03,10.842,19.08,55.74400000000001
12.0,0.48874999999999996,16.94,9.867,19.28,56.732
42.0,0.48874999999999996,16.76,9.932,19.88,53.534
22.8,0.48874999999999996,16.59,9.984,20.48,50.323
84.0,0.48874999999999996,16.55,10.4,20.8,52.052
40.8,0.48874999999999996,16.51,10.816,21.12,53.794000000000004
73.2,0.499375,16.33,10.036,21.62,52.052
48.0,0.51,16.14,9.243,22.11,50.323
84.0,0.51,16.0,10.153,22.56,46.54
31.2,0.51,15.85,11.063,23.01,42.74400000000001
37.199999999999996,0.520625,15.77,9.152000000000001,23.2,45.747
88.8,0.520625,15.69,7.2540000000000004,23.38,48.75
36.0,0.51,15.89,8.19,22.62,48.75
56.4,0.520625,16.09,9.126,21.85,48.75
16.8,0.520625,16.4,10.114,21.06,56.212
100.0,0.520625,16.72,11.101999999999999,20.26,63.674
62.4,0.51,16.99,10.023,20.1,51.84400000000001
79.2,0.520625,17.26,8.944,19.94,40.001
52.8,0.51,17.7,9.1,19.34,41.080000000000005
88.8,0.51,18.15,9.243,18.75,42.159
100.0,0.499375,18.73,8.32,17.99,41.34
38.4,0.48874999999999996,19.31,7.3839999999999995,17.24,40.521
39.6,0.47812499999999997,19.94,7.735,16.27,34.71
66.0,0.47812499999999997,20.57,8.086,15.31,28.886
6.0,0.47812499999999997,21.18,8.554,14.57,35.347
100.0,0.47812499999999997,21.8,9.022,13.83,41.808
36.0,0.48874999999999996,22.41,9.49,13.09,48.282000000000004
97.2,0.48874999999999996,23.02,9.958,12.35,54.743
79.2,0.47812499999999997,23.67,12.298000000000002,11.86,56.264
67.2,0.47812499999999997,24.32,14.625,11.37,57.772
100.0,0.47812499999999997,24.96,14.391,10.36,60.723000000000006
51.6,0.48874999999999996,25.6,14.144000000000002,9.34,63.674
62.4,0.499375,26.06,13.363999999999999,8.85,63.674
48.0,0.51,26.52,12.597,8.36,63.674
42.0,0.499375,27.06,11.101999999999999,8.13,54.782000000000004
78.0,0.51,27.59,9.620000000000001,7.9,45.877
36.0,0.499375,28.14,10.920000000000002,6.9,47.307
75.6,0.48874999999999996,28.69,12.22,5.91,48.75
69.6,0.48874999999999996,29.15,12.103000000000002,5.4,54.366
54.0,0.499375,29.61,11.986,4.88,59.995
22.8,0.499375,29.88,14.859,4.65,72.15
2.4,0.51,30.14,17.732000000000003,4.42,84.318
44.4,0.51,30.54,20.098000000000003,4.0,86.736
85.2,0.51,30.95,22.464000000000002,3.57,89.14099999999999
36.0,0.51,31.38,22.607000000000003,3.64,85.61800000000001
66.0,0.499375,31.8,22.75,3.7,82.108
7.199999999999999,0.499375,31.78,22.490000000000002,3.57,81.588
88.8,0.51,31.77,22.230000000000004,3.44,81.055
9.6,0.51,31.76,21.983,3.31,80.522
25.2,0.499375,31.74,21.723000000000003,3.18,80.002
79.2,0.499375,32.4,23.400000000000002,2.96,93.79500000000002
100.0,0.48874999999999996,33.06,25.064000000000004,2.74,107.58800000000001
79.2,0.48874999999999996,32.97,24.44,2.66,113.802
73.2,0.47812499999999997,32.87,23.816000000000003,2.58,120.003
97.2,0.47812499999999997,32.99,23.998,2.55,130.91
63.599999999999994,0.48874999999999996,33.11,24.180000000000003,2.53,141.817
68.39999999999999,0.47812499999999997,33.34,28.47,2.51,138.736
14.399999999999999,0.47812499999999997,33.57,32.76,2.5,135.655
100.0,0.47812499999999997,34.0,30.849,2.54,127.82900000000001
81.6,0.4675,34.44,28.938000000000002,2.59,120.003
1.2,0.4675,34.4,30.784,2.24,130.91
78.0,0.4675,34.37,32.643,1.9,141.817
57.599999999999994,0.4675,34.41,30.706000000000003,1.92,133.30200000000002
80.39999999999999,0.456875,34.45,28.756000000000004,1.93,124.80000000000001
85.2,0.456875,34.67,27.078999999999997,1.91,111.15
61.199999999999996,0.44625,34.9,25.402,1.89,97.5
36.0,0.44625,34.7,26.234,1.82,111.15
2.4,0.44625,34.49,27.066000000000003,1.75,124.80000000000001
44.4,0.44625,34.98,23.686,1.69,112.723
51.6,0.43562499999999993,35.48,20.306,1.64,100.646
60.0,0.43562499999999993,35.34,23.231,1.58,104.117
20.4,0.43562499999999993,35.21,26.156000000000002,1.52,107.58800000000001
100.0,0.43562499999999993,35.16,24.96,1.32,101.062
27.599999999999998,0.425,35.12,23.764000000000003,1.12,94.549
26.4,0.414375,34.67,23.985,1.44,105.05300000000001
44.4,0.414375,34.23,24.206000000000003,1.77,115.557
44.4,0.425,33.94,23.231,1.86,109.772
100.0,0.43562499999999993,33.64,22.256000000000004,1.95,104.0
45.6,0.43562499999999993,33.12,21.541,2.01,102.323
100.0,0.43562499999999993,32.59,20.826,2.07,100.646
14.399999999999999,0.425,32.66,20.319000000000003,2.25,106.028
57.599999999999994,0.43562499999999993,32.72,19.812,2.43,111.423
100.0,0.43562499999999993,33.04,20.8,2.04,113.49
96.0,0.425,33.36,21.775000000000002,1.66,115.557
74.39999999999999,0.414375,33.53,23.335,1.4,122.772
55.199999999999996,0.40375,33.71,24.895,1.14,130.0
100.0,0.40375,33.86,25.35,1.1,115.323
26.4,0.393125,34.0,25.805000000000003,1.05,100.646
22.8,0.393125,33.9,24.232000000000003,1.04,106.028
39.6,0.393125,33.8,22.659,1.04,111.423
81.6,0.393125,33.67,19.838,1.16,106.028
58.8,0.393125,33.54,17.03,1.27,100.646
7.199999999999999,0.40375,33.68,18.382,1.48,94.9
12.0,0.40375,33.82,19.721,1.68,89.14099999999999
9.6,0.40375,33.63,20.488,1.68,98.358
24.0,0.414375,33.44,21.268,1.69,107.58800000000001
46.8,0.425,33.38,19.396,1.66,102.544
33.6,0.425,33.31,17.511000000000003,1.63,97.5
69.6,0.43562499999999993,33.3,17.238,1.38,77.116
56.4,0.43562499999999993,33.29,16.951999999999998,1.14,56.732
100.0,0.43562499999999993,33.02,17.303,1.32,67.366
3.5999999999999996,0.43562499999999993,32.76,17.654,1.5,78.0
100.0,0.44625,32.78,16.562,1.39,82.34200000000001
100.0,0.456875,32.79,15.47,1.28,86.671
90.0,0.44625,32.92,16.978,1.28,85.48800000000001
45.6,0.44625,33.04,18.486,1.29,84.318
58.8,0.43562499999999993,33.02,17.81,1.3,80.21000000000001
81.6,0.44625,33.01,17.121000000000002,1.31,76.102
82.8,0.44625,33.07,18.278000000000002,1.04,80.21000000000001
61.199999999999996,0.44625,33.13,19.422,0.76,84.318
57.599999999999994,0.44625,33.08,18.512,0.7,86.736
63.599999999999994,0.43562499999999993,33.02,17.602,0.64,89.14099999999999
26.4,0.425,32.92,17.888,0.74,87.906
18.0,0.425,32.82,18.161,0.85,86.671
49.199999999999996,0.43562499999999993,32.77,16.562,1.14,79.61200000000001
94.8,0.43562499999999993,32.72,14.975999999999999,1.42,72.55300000000001
39.6,0.43562499999999993,32.63,15.209999999999999,1.28,86.60600000000001
60.0,0.43562499999999993,32.54,15.431,1.14,100.646
36.0,0.43562499999999993,32.6,14.443,1.0,83.512
55.199999999999996,0.43562499999999993,32.65,13.455,0.86,66.378
85.2,0.43562499999999993,32.45,16.302,0.86,80.47
93.6,0.425,32.25,19.136000000000003,0.86,94.549
87.6,0.425,32.22,17.953000000000003,0.84,88.322
16.8,0.43562499999999993,32.19,16.77,0.81,82.108
70.8,0.425,32.17,16.939,0.7,86.944
18.0,0.43562499999999993,32.15,17.108,0.59,91.76700000000001
97.2,0.44625,32.06,14.43,0.89,80.548
64.8,0.43562499999999993,31.97,11.765,1.19,69.329
72.0,0.44625,31.84,13.533000000000001,1.06,73.658
50.4,0.456875,31.72,15.301,0.93,78.0
58.8,0.456875,31.64,15.418,1.04,75.27
66.0,0.456875,31.57,15.535,1.16,72.55300000000001
51.6,0.4675,31.52,15.132000000000001,1.3,76.284
57.599999999999994,0.47812499999999997,31.47,14.716000000000001,1.43,80.002
42.0,0.48874999999999996,31.37,14.794000000000002,1.42,78.052
91.2,0.48874999999999996,31.27,14.872,1.42,76.102
24.0,0.48874999999999996,31.06,14.716000000000001,1.26,82.615
6.0,0.48874999999999996,30.84,14.559999999999999,1.1,89.14099999999999
57.599999999999994,0.48874999999999996,30.68,14.365000000000002,1.24,84.994
63.599999999999994,0.48874999999999996,30.52,14.170000000000002,1.38,80.847
21.599999999999998,0.499375,30.36,13.988,1.52,76.7
85.2,0.51,30.2,13.793,1.66,72.55300000000001
8.4,0.499375,29.96,13.871,2.06,71.73400000000001
100.0,0.499375,29.72,13.949000000000002,2.47,70.91499999999999
100.0,0.499375,29.55,14.183,2.62,67.964
85.2,0.499375,29.38,14.417,2.76,65.0
100.0,0.48874999999999996,29.08,15.379000000000001,2.76,66.404
2.4,0.48874999999999996,28.78,16.341,2.77,67.821
34.8,0.47812499999999997,28.58,15.392,2.65,66.404
72.0,0.48874999999999996,28.39,14.443,2.53,65.0
55.199999999999996,0.48874999999999996,28.18,13.897,2.53,60.866
100.0,0.48874999999999996,27.96,13.350999999999999,2.53,56.732
91.2,0.47812499999999997,27.7,12.701,2.74,51.649
86.39999999999999,0.47812499999999997,27.45,12.064,2.95,46.566
21.599999999999998,0.48874999999999996,27.18,11.128000000000002,3.27,45.188
34.8,0.48874999999999996,26.9,10.192,3.59,43.81
67.2,0.47812499999999997,26.62,9.256,3.91,42.432
70.8,0.47812499999999997,26.35,8.32,4.23,41.054
54.0,0.48874999999999996,26.11,7.852,4.93,39.54600000000001
37.199999999999996,0.48874999999999996,25.87,7.3839999999999995,5.63,38.051
2.4,0.499375,25.84,8.684,5.87,38.766
88.8,0.499375,25.81,9.971,6.11,39.494
57.599999999999994,0.48874999999999996,25.54,8.554,6.91,35.347
1.2,0.48874999999999996,25.26,7.15,7.71,31.200000000000003
51.6,0.48874999999999996,25.28,9.698,7.66,36.686
33.6,0.48874999999999996,25.31,12.233,7.62,42.159
36.0,0.47812499999999997,25.26,9.620000000000001,7.82,31.616000000000003
24.0,0.48874999999999996,25.22,7.007,8.02,21.086
16.8,0.47812499999999997,25.12,6.864000000000001,8.57,18.044
100.0,0.48874999999999996,25.02,6.708,9.13,15.001999999999999
56.4,0.47812499999999997,24.96,6.929,9.58,22.217000000000002
33.6,0.47812499999999997,24.91,7.15,10.03,29.432000000000002
32.4,0.47812499999999997,24.74,5.9799999999999995,10.19,20.540000000000003
100.0,0.47812499999999997,24.57,4.797,10.35,11.648000000000001
38.4,0.47812499999999997,24.39,5.135000000000001,10.43,12.792
67.2,0.47812499999999997,24.21,5.473,10.51,13.923000000000002
63.599999999999994,0.47812499999999997,24.11,5.304,10.78,14.716000000000001
94.8,0.47812499999999997,24.01,5.122,11.06,15.522
44.4,0.47812499999999997,23.95,5.213,11.08,14.456
27.599999999999998,0.47812499999999997,23.89,5.317,11.1,13.39
30.0,0.48874999999999996,23.67,5.135000000000001,11.68,14.690000000000001
51.6,0.499375,23.45,4.953,12.27,16.003
51.6,0.48874999999999996,23.3,5.148,12.64,20.098000000000003
52.8,0.48874999999999996,23.15,5.356000000000001,13.01,24.180000000000003
82.8,0.499375,22.8,4.602,14.4,18.187
36.0,0.499375,22.46,3.8350000000000004,15.8,12.194
85.2,0.51,21.69,3.757,18.59,9.984
70.8,0.51,20.92,3.6790000000000003,21.38,7.761
64.8,0.520625,20.46,3.523,23.44,7.3580000000000005
79.2,0.520625,20.0,3.3800000000000003,25.5,6.968000000000001
91.2,0.520625,19.53,3.224,27.56,6.565
15.6,0.520625,19.07,3.068,29.62,6.162000000000001
66.0,0.53125,18.78,2.847,33.3,7.202
54.0,0.520625,18.49,2.6260000000000003,36.98,8.254999999999999
72.0,0.520625,18.4,3.406,38.71,12.883000000000001
12.0,0.520625,18.3,4.173,40.44,17.524
46.8,0.53125,18.44,4.316,41.26,17.628
80.39999999999999,0.53125,18.58,4.446,42.07,17.732000000000003
80.39999999999999,0.520625,18.34,4.602,44.31,19.188
10.799999999999999,0.51,18.09,4.758,46.55,20.657
88.8,0.499375,17.87,4.498,48.2,19.734
51.6,0.499375,17.64,4.2250000000000005,49.85,18.798000000000002
6.0,0.51,17.48,4.277,50.66,14.534
72.0,0.51,17.32,4.329000000000001,51.46,10.257
26.4,0.51,17.16,4.056,52.26,9.022
93.6,0.51,17.0,3.7830000000000004,53.06,7.787000000000001
18.0,0.499375,17.11,4.394,53.95,15.041
75.6,0.51,17.22,5.018,54.84,22.282
76.8,0.499375,17.28,5.421,54.7,22.594
94.8,0.48874999999999996,17.34,5.824000000000001,54.57,22.893
70.8,0.499375,17.41,6.214,54.43,23.205000000000002
37.199999999999996,0.51,17.47,6.617,54.3,23.503999999999998
20.4,0.51,17.53,7.0200000000000005,54.16,23.816000000000003
100.0,0.499375,17.92,6.513,49.74,20.124000000000002
100.0,0.48874999999999996,18.3,6.006,45.32,16.419
79.2,0.48874999999999996,18.21,5.343000000000001,44.74,20.696
67.2,0.48874999999999996,18.12,4.680000000000001,44.16,24.96
16.8,0.48874999999999996,18.1,5.005,43.17,18.369000000000003
22.8,0.48874999999999996,18.08,5.33,42.18,11.778
3.5999999999999996,0.499375,18.2,5.6290000000000004,39.95,25.636
85.2,0.499375,18.33,5.928,37.72,39.494
88.8,0.499375,18.42,5.915,35.2,27.066000000000003
25.2,0.51,18.51,5.902,32.68,14.651
100.0,0.520625,18.57,5.550999999999999,30.62,15.808000000000002
26.4,0.520625,18.62,5.2,28.56,16.951999999999998
100.0,0.520625,18.51,5.33,28.4,28.47
3.5999999999999996,0.520625,18.4,5.447000000000001,28.24,40.001
37.199999999999996,0.520625,18.4,5.122,27.62,25.909
19.2,0.53125,18.39,4.784000000000001,26.99,11.817
100.0,0.53125,18.42,5.33,26.06,13.858
4.8,0.53125,18.44,5.8629999999999995,25.13,15.912
64.8,0.53125,18.52,6.370000000000001,24.14,15.184
13.2,0.541875,18.59,6.877000000000001,23.14,14.443
49.199999999999996,0.5525,18.64,7.3839999999999995,22.22,19.318
100.0,0.541875,18.69,7.891000000000001,21.29,24.180000000000003
2.4,0.53125,18.82,8.502,20.79,23.738000000000003
91.2,0.541875,18.94,9.126,20.29,23.283
34.8,0.541875,18.94,8.892,20.45,30.901
10.799999999999999,0.53125,18.93,8.671,20.62,38.519
80.39999999999999,0.520625,18.96,9.177999999999999,20.93,33.072
93.6,0.51,18.99,9.672,21.24,27.612
14.399999999999999,0.51,18.84,8.762,21.72,24.57
26.4,0.51,18.7,7.852,22.2,21.515
48.0,0.520625,18.59,7.332,22.5,19.266000000000002
100.0,0.53125,18.48,6.812,22.8,17.03
64.8,0.53125,18.37,6.305,23.11,14.780999999999999
91.2,0.541875,18.26,5.785,23.41,12.532000000000002
36.0,0.541875,18.02,5.798,24.06,15.964
33.6,0.541875,17.79,5.824000000000001,24.7,19.383
39.6,0.541875,17.91,7.592,24.15,29.951999999999998
56.4,0.5525,18.03,9.360000000000001,23.6,40.521
32.4,0.5525,18.03,9.698,23.28,45.422
87.6,0.5525,18.02,10.023,22.96,50.323
8.4,0.541875,17.91,8.645000000000001,22.76,40.456
58.8,0.53125,17.8,7.267,22.57,30.589000000000002
99.6,0.520625,17.66,6.916,22.48,22.36
9.6,0.51,17.53,6.565,22.4,14.118
100.0,0.51,17.48,6.604,22.46,15.678
43.199999999999996,0.51,17.43,6.656000000000001,22.52,17.238
21.599999999999998,0.51,17.4,6.331,22.62,16.536
79.2,0.51,17.37,6.019,22.73,15.847
100.0,0.499375,17.34,5.694,22.83,15.145000000000001
57.599999999999994,0.499375,17.54,7.748,22.87,26.143
68.39999999999999,0.499375,17.74,9.802,22.91,37.141
1.2,0.499375,18.1,10.634,21.76,49.764
63.599999999999994,0.499375,18.45,11.453000000000001,20.61,62.400000000000006
44.4,0.48874999999999996,18.62,11.414,19.95,54.483
78.0,0.48874999999999996,18.8,11.375,19.29,46.566
42.0,0.47812499999999997,18.77,10.738,19.33,34.424
27.599999999999998,0.4675,18.74,10.114,19.37,22.282
82.8,0.4675,18.76,10.985,19.27,39.0
54.0,0.4675,18.77,11.856,19.18,55.718
8.4,0.456875,18.72,10.985,19.09,53.859
25.2,0.4675,18.66,10.114,19.0,52.0
43.199999999999996,0.4675,18.64,10.517,18.7,45.5
76.8,0.4675,18.62,10.907000000000002,18.4,39.0
9.6,0.456875,18.58,10.413,18.18,40.300000000000004
70.8,0.4675,18.55,9.906,17.97,41.6
9.6,0.47812499999999997,18.42,9.477,18.01,37.934
22.8,0.48874999999999996,18.29,9.048,18.05,34.281000000000006
75.6,0.499375,18.18,8.034,17.92,39.104
76.8,0.499375,18.08,7.007,17.79,43.94
97.2,0.499375,17.98,6.6819999999999995,17.68,29.926000000000002
3.5999999999999996,0.48874999999999996,17.88,6.344,17.58,15.912
67.2,0.499375,17.88,6.929,17.3,21.398000000000003
49.199999999999996,0.499375,17.88,7.514,17.01,26.897000000000002
52.8,0.51,18.0,7.4750000000000005,16.48,39.026
34.8,0.499375,18.13,7.436,15.96,51.142
51.6,0.51,18.1,7.514,15.95,42.913
6.0,0.520625,18.08,7.6049999999999995,15.94,34.67100000000001
2.4,0.520625,18.04,7.865,16.04,37.414
76.8,0.520625,18.01,8.138,16.13,40.157000000000004
54.0,0.520625,17.98,8.398,16.23,42.913
81.6,0.520625,17.94,8.658000000000001,16.32,45.656
